pmid;cuis
24934129;"[""C0007763:1"",""C1511726:1"",""C0005767:1"",""C0026846:1"",""C0439165:1"",""C0017431:1"",""C1421412:1"",""C0600688:1"",""C2603343:1"",""C1636779:1"",""C0205177:1"",""C0001688:1"",""C0231484:2"",""C2346711:1"",""C1839839:2"",""C0079259:1"",""C0010291:1"",""C0240417:1"",""C0332437:1"",""C1555307:1"",""C1517945:1"",""C0205448:1"",""C0013264:1"",""C0599946:1"",""C0026845:5"",""C0456205:2"",""C1520150:1"",""C0243077:1"",""C1407029:1"",""C1561607:1"",""C0547044:1"",""C1521840:1"",""C0439810:1"",""C0332306:1"",""C0333607:6"",""C1443643:1"",""C1414083:1"",""C3245505:1"",""C1150095:1"",""C0039796:1"",""C1883709:1"",""C0333641:2"",""C3714584:1"",""C0868945:2"",""C0026809:5"",""C1622946:3"",""C2986594:1"",""C1514526:1"",""C0234958:1"",""C0205449:1"",""C0205172:2"",""C0206745:1"",""C1705764:1"",""C0205164:1"",""C0208355:4"",""C0808232:1"",""C0205393:1"",""C0442805:2"",""C3844638:1"",""C0206535:1"",""C0205263:1"",""C1274040:1"",""C0410158:1""]"
19286484;"[""C0205393:2"",""C0079380:1"",""C0449444:1"",""C0205263:1"",""C0039796:1"",""C1414083:1"",""C0039808:1"",""C0015295:5"",""C0022885:1"",""C0079259:1"",""C3840786:1"",""C0043240:2"",""C1523987:1"",""C0868955:2"",""C1707689:1"",""C0597304:1"",""C0185026:1"",""C0033684:2"",""C0686907:1"",""C0205360:1"",""C1279919:1"",""C0442824:1"",""C2698651:1"",""C0205307:1"",""C1706839:1"",""C0680011:1"",""C0080089:2"",""C0849355:1"",""C0000768:1"",""C2348205:1"",""C0868928:2"",""C0013264:1"",""C0560435:3"",""C1096775:1"",""C0332149:2"",""C1518422:1"",""C0205447:1"",""C0678226:1"",""C0205390:1"",""C0680220:1"",""C0439166:1""]"
11889791;"[""C2963144:1"",""C0205447:1"",""C1704258:1"",""C1721009:2"",""C0200898:1"",""C0009566:2"",""C0439237:1"",""C1518988:1"",""C0419011:1"",""C0079259:1"",""C0858862:1"",""C2712827:1"",""C0205449:1"",""C0030705:4"",""C0205438:1"",""C0028215:1"",""C0002903:3"",""C0332173:1"",""C0202194:1"",""C0016860:1"",""C0002930:2"",""C0035410:3"",""C1547122:1"",""C0870221:1"",""C0013264:1"",""C0358430:1"",""C0005903:1"",""C0024730:1"",""C0010287:1"",""C0002915:1"",""C0017337:1"",""C0042036:1"",""C0439227:1"",""C0205250:3"",""C0012797:1"",""C0027078:1"",""C0439234:1"",""C0439275:1"",""C0086715:1"",""C0040423:1"",""C0074414:5"",""C0439457:2"",""C0580836:1"",""C0441889:2"",""C0750729:1"",""C0030054:1"",""C0229671:1""]"
20031633;"[""C1964029:1"",""C0868928:1"",""C3668940:4"",""C0542341:1"",""C0150312:1"",""C3842584:1"",""C1522508:1"",""C0162808:1"",""C0449243:1"",""C1561607:1"",""C0314603:1"",""C0205088:1"",""C3842587:1"",""C0332183:1"",""C0001779:2"",""C0018787:3"",""C1533716:2"",""C0332232:1"",""C1563018:2"",""C0205147:1"",""C0442821:1"",""C0878544:2"",""C1515926:1"",""C1883221:3"",""C0581602:1"",""C2926606:1"",""C1833334:2"",""C0917713:1"",""C0205393:1"",""C0936012:1"",""C3245505:1"",""C0392747:1"",""C0017260:1"",""C0205087:1"",""C2745945:6"",""C0017337:2"",""C1527148:1"",""C1552134:1"",""C1511760:4"",""C1707520:1"",""C0033684:5"",""C1274040:1"",""C0039796:1"",""C0150158:1"",""C0449719:1"",""C1517331:1"",""C2674863:1"",""C0026882:3"",""C0678594:2"",""C1522138:2"",""C1706907:1"",""C1704788:1"",""C1280500:1"",""C0162847:1"",""C1414083:8"",""C0027061:1"",""C0030705:5"",""C0336789:1"",""C1707478:1"",""C0449445:2"",""C1279986:1""]"
24686257;"[""C0700364:2"",""C2745955:1"",""C0018787:6"",""C0917713:1"",""C1265984:1"",""C1511790:2"",""C0449851:1"",""C1179866:1"",""C0151654:4"",""C0392762:1"",""C0441471:3"",""C0015127:1"",""C0441865:1"",""C0205250:2"",""C0086582:1"",""C2603343:1"",""C0205101:1"",""C0006802:2"",""C0003811:1"",""C1446409:4"",""C0439234:2"",""C0439810:1"",""C1979874:2"",""C0030705:8"",""C0011065:1"",""C1514983:1"",""C0205458:1"",""C0336791:2"",""C0024485:1"",""C0205087:1"",""C3245505:1"",""C0439792:2"",""C0221099:1"",""C1708943:1"",""C1274040:1"",""C0205160:2"",""C0441635:2"",""C0016911:1"",""C0242485:2"",""C0205307:2"",""C2349975:1"",""C0205146:1"",""C0687676:1"",""C1524062:1"",""C2948600:1"",""C2986479:1"",""C0441833:1"",""C0242882:1"",""C0740175:1"",""C0936012:1"",""C0007193:1"",""C0242698:1"",""C0205219:2"",""C0026850:2"",""C0521119:1"",""C0205329:1"",""C0683312:1"",""C0205171:1"",""C1707478:1"",""C1518422:2"",""C0035647:1"",""C0205164:1"",""C3827682:1"",""C0522476:1"",""C1516048:1"",""C2745945:5"",""C0445022:1"",""C0237753:1"",""C3715212:2"",""C0205147:2"",""C0027061:3"",""C0080103:1"",""C0439858:1"",""C2700258:1"",""C1279919:1"",""C0205453:1"",""C1522564:1"",""C0205246:4"",""C1704922:1"",""C3538928:1""]"
15050443;"[""C0017446:2"",""C0030705:4"",""C0205448:1"",""C0348078:1"",""C0015450:2"",""C0917713:1"",""C0205454:1"",""C0015576:1"",""C1299586:1"",""C1518422:1"",""C0205393:1"",""C0427055:1"",""C0238288:7"",""C1556094:1"",""C1829939:1"",""C1457887:1"",""C0205403:1"",""C0920884:1"",""C1998882:1"",""C1521420:2"",""C0026850:1"",""C1282910:1"",""C0205210:1"",""C0205170:1"",""C0427245:1"",""C0751336:1"",""C0683325:2"",""C0936012:1"",""C1521970:1"",""C2362788:1"",""C0242960:1"",""C0427063:1"",""C0008633:1"",""C0205329:1"",""C0006625:1"",""C0011900:1"",""C2603343:1"",""C3714552:1"",""C0750501:1"",""C1414825:1"",""C0150312:1""]"
18343112;"[""C0205132:1"",""C0333607:1"",""C1839839:2"",""C0039796:1"",""C1513763:3"",""C1134627:1"",""C1511986:1"",""C1280519:1"",""C2603343:1"",""C1511726:2"",""C0449445:1"",""C0205172:2"",""C1514559:1"",""C2348205:2"",""C1709016:1"",""C0205307:1"",""C0205156:1"",""C0043227:1"",""C0332324:1"",""C0442805:1"",""C1520150:2"",""C1421412:3"",""C0332185:1"",""C0026846:1"",""C0013264:1"",""C0449851:1"",""C0011155:2"",""C1414083:2"",""C1449575:1"",""C0115220:2"",""C1705232:1"",""C0026845:2"",""C0332148:1"",""C0332149:1"",""C2348867:1"",""C0206535:1"",""C0017262:1""]"
17939910;"[""C0741933:1"",""C1868981:2"",""C1273870:1"",""C3715149:1"",""C0023671:1"",""C0087111:1"",""C0018799:2"",""C0439231:1"",""C0376529:1"",""C0086439:1"",""C0596545:1"",""C0150595:1"",""C1707478:1"",""C0205095:1"",""C0027868:1"",""C0425943:1"",""C0205404:1"",""C0242698:1"",""C0205448:1"",""C0231290:1"",""C0199470:3"",""C0812428:1"",""C0221464:1"",""C0205451:1"",""C0441833:1"",""C0439751:1"",""C0030054:1"",""C0449851:1"",""C0439531:1"",""C0231795:1"",""C1274040:1"",""C0439828:1"",""C0412099:1"",""C0001779:2"",""C0522534:1"",""C0150411:1"",""C0150479:1"",""C2603343:1"",""C0040590:2"",""C0205171:1"",""C0522055:1"",""C1518422:1"",""C0013516:1"",""C0205210:1"",""C0439234:2"",""C0814225:1"",""C0035245:1"",""C1522577:2"",""C0013264:3"",""C0232466:1"",""C0232164:1"",""C0240526:1"",""C0034108:1"",""C0205449:1"",""C0007193:1"",""C0014327:1"",""C0030705:10"",""C1521761:1"",""C0011168:2"",""C3816724:1""]"
24506782;"[""C0079925:1"",""C0205250:1"",""C0439064:2"",""C1521840:2"",""C3827682:1"",""C0332185:1"",""C0814812:1"",""C0085104:1"",""C1332838:1"",""C0013264:2"",""C1299582:1"",""C1979975:1"",""C0456387:1"",""C1280477:1"",""C0026661:1"",""C0392747:1"",""C0087111:1"",""C0019247:1"",""C0598496:1"",""C0035696:1"",""C0015295:2"",""C1160466:1"",""C1704241:1"",""C3245505:1"",""C0935882:1"",""C1444783:1"",""C0012854:1"",""C0560435:2"",""C0007603:1"",""C0442335:1"",""C0201682:1"",""C0035668:2"",""C1706947:1"",""C0449914:1"",""C0597094:1"",""C0336794:1"",""C0039796:1"",""C0040649:1"",""C0205263:1"",""C1280519:1"",""C1836075:1"",""C2346484:1"",""C0001554:1"",""C0439846:1"",""C0012634:1"",""C1706141:1"",""C1883254:1"",""C1101610:1"",""C2983310:1"",""C2713393:1"",""C0042153:2"",""C0026847:1"",""C0687676:1"",""C0028606:1"",""C0205296:1"",""C0332268:1"",""C0035693:1""]"
12132577;"[""C0230171:1"",""C1138434:1"",""C0019425:1"",""C0332219:1"",""C0332597:1"",""C0442726:1"",""C0015576:5"",""C1519302:2"",""C1513388:2"",""C2603343:1"",""C1521991:1"",""C0522476:1"",""C2745945:5"",""C0032520:2"",""C0936012:4"",""C0017337:5"",""C0205452:2"",""C0205393:1"",""C0205448:1"",""C3827682:2"",""C0012872:1"",""C0018591:1"",""C0026882:1"",""C1556095:2"",""C0033053:1"",""C0449439:1"",""C1269765:1"",""C0007294:1"",""C0205437:1"",""C0005516:3"",""C0013264:1"",""C0015295:2"",""C1414083:3"",""C0868928:1"",""C0549177:1"",""C0185125:1"",""C1527428:1"",""C0454907:1"",""C0917713:1"",""C3715206:1"",""C1882348:1"",""C1511760:2""]"
22888777;"[""C0333607:3"",""C0332174:1"",""C1555307:1"",""C1280519:2"",""C0021920:1"",""C0206535:1"",""C0439064:1"",""C0234958:1"",""C1279901:1"",""C0079259:1"",""C0021492:1"",""C1518601:1"",""C0439590:1"",""C0045143:2"",""C0015295:6"",""C0205314:2"",""C0079411:1"",""C1519478:1"",""C0026850:1"",""C0039796:1"",""C0018320:1"",""C0205250:1"",""C0370003:1"",""C0013264:2"",""C3539957:1"",""C0205321:1"",""C0205231:1"",""C0678420:2"",""C1274040:1"",""C1413336:1"",""C1707689:1"",""C1883559:1"",""C3245505:1"",""C1838681:1"",""C0012984:3"",""C0127400:1"",""C0750546:1"",""C0162326:1"",""C0560435:4"",""C0205447:1"",""C1515655:1"",""C0205393:2"",""C3840763:1"",""C0332185:1"",""C0301869:2"",""C0599779:1"",""C1272703:1"",""C1522492:1"",""C0521116:1"",""C1611640:1"",""C1828121:1"",""C0585296:1"",""C1414083:2"",""C1881903:7"",""C2348205:1"",""C1563732:1""]"
21507246;"[""C0035696:1"",""C0007585:1"",""C0040691:2"",""C0021492:1"",""C1272701:1"",""C2349975:1"",""C0221099:1"",""C1332838:1"",""C0023688:1"",""C0449851:2"",""C0205300:1"",""C2603343:1"",""C0392756:1"",""C1274040:1"",""C0439792:1"",""C0205420:1"",""C0015576:2"",""C0560435:4"",""C1707478:1"",""C0030705:1"",""C1417532:1"",""C0013264:1"",""C0206535:2"",""C0079925:1"",""C0017337:3"",""C0018684:1"",""C0205172:1"",""C0677850:1"",""C1706907:1"",""C1517945:1"",""C1414083:3"",""C0015295:4"",""C0538238:2"",""C1417575:1"",""C0026882:1"",""C0441889:1"",""C0205448:2"",""C0242697:2"",""C1705242:1"",""C0029235:1"",""C0040649:1"",""C0439064:3"",""C3245505:1"",""C0026845:1"",""C0018282:1"",""C0000768:1"",""C1333667:8"",""C1441547:1"",""C0040690:1"",""C0205195:2""]"
22486275;"[""C0042295:1"",""C3496054:2"",""C1521828:1"",""C2610644:1"",""C1708760:1"",""C0079925:1"",""C0814423:1"",""C0035363:2"",""C1096775:1"",""C1299586:1"",""C1510992:1"",""C0040649:1"",""C0743559:1"",""C1444754:1"",""C2827424:1"",""C0205455:1"",""C0678323:1"",""C1883357:1"",""C2610186:1"",""C0439810:3"",""C0042153:1"",""C0205449:1"",""C1547307:1"",""C0087111:1"",""C0449820:1"",""C0086418:1"",""C1707689:5"",""C0450337:1"",""C3844638:1"",""C0205393:2"",""C0733755:1"",""C0597535:1"",""C0008976:1"",""C0015295:8"",""C0332464:1"",""C0127400:1"",""C1280519:1"",""C0162791:1"",""C0237753:1"",""C0013264:1"",""C0547040:1"",""C0936012:1"",""C0030705:1"",""C0439828:5"",""C0442799:5"",""C0205263:1"",""C0205314:2"",""C1414083:1"",""C1511559:1"",""C1514923:1"",""C0205171:2"",""C0449851:1"",""C1519595:1"",""C1518422:2"",""C0805885:1"",""C0205447:1"",""C1442160:2"",""C0449445:1"",""C0033522:1"",""C1880496:1"",""C0026882:1"",""C0560435:4"",""C0798503:1"",""C1521840:1"",""C0439611:1""]"
27485237;"[""C0028128:1"",""C0030705:7"",""C1510829:1"",""C1270972:1"",""C0006104:2"",""C0005767:1"",""C0442027:1"",""C0917713:1"",""C0871261:2"",""C0234621:1"",""C0013072:1"",""C0669368:1"",""C0450331:1"",""C0205147:1"",""C0002978:2"",""C0205458:1"",""C0579132:1"",""C0010366:1"",""C0205246:2"",""C1269012:1"",""C0443258:1"",""C1518422:1"",""C0150312:1"",""C0026846:1"",""C3540678:1"",""C0087111:2"",""C0277785:1"",""C2348205:1"",""C0907533:4"",""C0917874:1"",""C1318700:1"",""C1614029:1"",""C0439849:2"",""C1636779:1"",""C0556984:1"",""C1442465:1"",""C0009649:1"",""C0282440:1"",""C0851285:1"",""C1517331:1"",""C1280500:1"",""C0030054:1"",""C0033684:1"",""C1948027:1"",""C1516559:1"",""C0441633:1"",""C0439751:1"",""C0529793:5"",""C0026845:1"",""C2603343:1"",""C2745945:6"",""C0022116:2"",""C0205245:2"",""C0015127:1"",""C0441471:2"",""C0007818:1"",""C0015214:1"",""C0205263:1"",""C0017237:1"",""C0079259:2"",""C0032042:3"",""C0035820:1"",""C0026024:1"",""C3842590:1"",""C0006935:1"",""C1517324:1"",""C0332183:1""]"
23352781;"[""C0149783:6"",""C0439234:4"",""C1825598:1"",""C0878544:3"",""C0439673:1"",""C0232164:1"",""C0011065:1"",""C1522577:1"",""C0026565:1"",""C2985465:2"",""C0442709:1"",""C0038317:4"",""C0012634:1"",""C0086907:1"",""C0449286:1"",""C0439849:1"",""C0013264:1"",""C1335957:1"",""C0456081:1"",""C0332181:1"",""C0428772:1"",""C1522326:1"",""C1522565:1"",""C0018017:1"",""C0442805:1"",""C1518422:2"",""C0026777:2"",""C0439834:1"",""C1517892:1"",""C1707478:1"",""C0205453:1"",""C0030705:8"",""C0205091:1"",""C1280500:1"",""C1518681:1"",""C2603343:1"",""C0848778:1"",""C0205329:1"",""C0015127:1"",""C0870221:1"",""C2986775:1"",""C3817553:2"",""C3816958:1"",""C0009667:2"",""C0009247:1"",""C0746890:2"",""C0205388:1"",""C0439534:1"",""C1514756:1"",""C3842591:3"",""C3816745:1"",""C0547044:2"",""C1706907:1"",""C0281991:1"",""C0449851:1"",""C0699794:1"",""C0001779:1"",""C0392756:2"",""C0205452:1"",""C0018801:1"",""C0243076:1"",""C0038954:1"",""C1521828:2""]"
21908249;"[""C2347026:1"",""C1301886:1"",""C3641222:1"",""C2699488:1"",""C0580836:1"",""C0205171:1"",""C0205191:1"",""C1705242:1"",""C0036225:1"",""C0596473:1"",""C0079595:1"",""C0242356:1"",""C0027361:1"",""C1428114:1"",""C1260954:2"",""C1708476:1"",""C1521738:1"",""C0007613:1"",""C0205195:1"",""C0008679:1"",""C0439660:1"",""C0679209:1"",""C1511726:1"",""C0439831:1"",""C1515926:3"",""C0449445:3"",""C3272897:1"",""C0200760:1"",""C0443172:1"",""C0013264:1"",""C0442726:1"",""C0743559:1"",""C0449258:1"",""C0205210:1"",""C0206535:3"",""C0444667:1"",""C0026809:1"",""C2348205:1"",""C1561607:1"",""C1511790:3"",""C0200761:1"",""C0457385:1"",""C0178784:2"",""C0237753:1"",""C0445247:1"",""C0175674:2"",""C0205271:1"",""C3827829:1"",""C0332437:1"",""C0178706:1"",""C0599779:1"",""C0814230:1"",""C0002045:2"",""C0007634:3"",""C1519355:2"",""C0332453:1"",""C0798503:1"",""C0332239:1"",""C1704922:2"",""C0087111:1"",""C0026848:1"",""C0010853:1"",""C0079411:1"",""C2979880:1"",""C0026845:1"",""C0015392:1"",""C0205419:1"",""C0205307:1"",""C0549177:1"",""C0205314:1"",""C0026018:1"",""C0242656:1"",""C0040223:1"",""C2741673:1"",""C0597198:1"",""C0001779:1"",""C0543482:1"",""C0027075:1"",""C0018684:1""]"
15336688;"[""C0087111:4"",""C0057258:7"",""C0332183:1"",""C0036439:1"",""C0777272:1"",""C3842582:1"",""C0006675:2"",""C0681804:1"",""C0014695:2"",""C1835996:1"",""C3842588:2"",""C0442711:13"",""C0332177:2"",""C0205448:3"",""C1274040:1"",""C1708943:1"",""C0205450:1"",""C1280519:1"",""C0651569:1"",""C0080331:1"",""C0439073:1"",""C0023983:1"",""C0439234:12"",""C3817553:1"",""C3816446:2"",""C0814225:1"",""C0439228:1"",""C0001554:1"",""C0001779:4"",""C0013264:3"",""C0185283:1"",""C0580836:1"",""C0443252:1"",""C0231221:2"",""C0870221:11"",""C0679228:1"",""C0221629:1"",""C3842589:1"",""C0205172:2"",""C0040808:2"",""C0205453:1"",""C0178602:1"",""C0332287:1"",""C0086582:1"",""C0332173:4"",""C0029456:1"",""C0542560:1"",""C0086543:3"",""C0016658:1"",""C0001175:1"",""C0439231:1"",""C0679560:1"",""C0001688:1"",""C0439272:1"",""C1279901:1"",""C0441833:1"",""C1114758:1""]"
23995279;"[""C1555307:3"",""C0205210:1"",""C1611640:1"",""C0560435:3"",""C3816499:1"",""C3812881:1"",""C0443264:1"",""C0039286:1"",""C0016059:1"",""C3245505:2"",""C1444637:1"",""C1171285:1"",""C0042153:1"",""C0087111:1"",""C0205393:2"",""C0053574:1"",""C1414083:2"",""C0439673:1"",""C0040690:1"",""C0231220:1"",""C0237753:1"",""C0521116:1"",""C0003402:1"",""C0684224:1"",""C0699748:1"",""C1705285:1"",""C0449444:1"",""C1522326:1"",""C0021368:1"",""C1285529:1"",""C1334928:1"",""C0037083:1"",""C0040688:1"",""C0205314:1"",""C1314680:1"",""C2754809:1"",""C0040691:1"",""C0439799:1"",""C3886496:1"",""C1254351:4"",""C0441471:1"",""C0017337:1"",""C0439231:1"",""C0332268:1"",""C1280477:1"",""C1282927:1"",""C0442805:1"",""C0033684:1"",""C1519595:1"",""C0013264:1"",""C1628982:1"",""C0038317:1"",""C1704259:1"",""C0686907:1"",""C0725066:1"",""C0205360:1"",""C0887829:1"",""C0115220:1"",""C0332185:1"",""C1880355:1"",""C1521733:1"",""C0030705:1"",""C0442821:1"",""C0007634:1"",""C3266814:1"",""C0079904:1"",""C0597357:1"",""C0439855:1"",""C0068355:1"",""C1513491:1"",""C0205198:1"",""C0013227:1"",""C1521840:2"",""C0015295:3"",""C2926606:1"",""C0538238:1"",""C0443289:1"",""C2349209:1""]"
22262036;"[""C0087111:1"",""C0019247:1"",""C0600436:1"",""C0026661:1"",""C1446409:1"",""C1274040:1"",""C0028953:4"",""C0039796:1"",""C1280500:1"",""C0441712:1"",""C0205449:1"",""C0001554:1"",""C0178539:1"",""C0013264:1"",""C3810854:1"",""C0205172:1"",""C1521840:1"",""C0314627:1"",""C0205210:1"",""C1705938:1"",""C0033268:1"",""C0017262:2"",""C0033684:1"",""C0678637:1"",""C1096775:1"",""C0444454:1"",""C0205263:1"",""C0013227:1"",""C1519249:1"",""C0035668:5"",""C3266814:1"",""C1136031:1"",""C1701901:1"",""C0220806:1"",""C0085732:1"",""C0039421:2"",""C0035696:2"",""C0079925:1"",""C1705242:1"",""C0332206:3"",""C3245505:1"",""C0332452:1"",""C1292721:1"",""C0337076:1"",""C0002345:1""]"
17124406;"[""C0314604:1"",""C0028630:1"",""C1881839:1"",""C0205391:1"",""C1511518:4"",""C1707959:1"",""C0449851:1"",""C0678594:1"",""C1533716:1"",""C3840786:1"",""C0079411:1"",""C0332464:2"",""C0039421:1"",""C0332597:1"",""C0439659:1"",""C0332183:1"",""C0017446:1"",""C0205447:1"",""C3476803:1"",""C1511790:2"",""C1527148:1"",""C0017428:3"",""C0017429:1"",""C2003903:1"",""C0017337:1"",""C0439064:1"",""C0683887:1"",""C1511760:1"",""C1522240:1"",""C0332185:1"",""C1511726:1"",""C0917713:1"",""C0026882:1""]"
11033887;"[""C0023828:1"",""C0206535:1"",""C0030351:1"",""C0521026:1"",""C1881839:1"",""C0028606:1"",""C1883254:1"",""C0022877:1"",""C0680220:2"",""C0562019:1"",""C0449719:1"",""C3812881:1"",""C0017296:2"",""C0205393:1"",""C0007447:1"",""C0920677:1"",""C0205313:1"",""C0040669:1"",""C1274040:2"",""C1314680:1"",""C1414083:1"",""C0026339:1"",""C1704729:1"",""C0205146:1"",""C0079259:1"",""C0087111:1"",""C0205233:1"",""C1879313:1"",""C1521798:1"",""C0012634:1"",""C0449445:1"",""C1096775:1"",""C0026032:1"",""C0678257:1"",""C0036397:1"",""C0006556:1"",""C1515364:1"",""C0449851:2"",""C1442162:1"",""C1527178:2"",""C1413336:1"",""C0013264:1"",""C0920531:1"",""C0205555:1"",""C0243064:1"",""C0205225:1"",""C0017337:1"",""C0035168:2"",""C0007634:1"",""C0041703:1"",""C1527148:2"",""C0021953:1"",""C2827421:1"",""C0004268:1"",""C0205314:2"",""C0920619:1"",""C3842583:1""]"
11257476;"[""C0086715:1"",""C0392756:1"",""C0205091:1"",""C2603343:1"",""C0237881:1"",""C0205276:1"",""C0013798:1"",""C0242485:1"",""C0332257:1"",""C0035173:1"",""C1522565:1"",""C0205171:1"",""C0681757:1"",""C1550501:1"",""C0015780:1"",""C0205453:1"",""C0027361:1"",""C3806327:2"",""C1623258:1"",""C0376558:1"",""C0868928:1"",""C0205147:1"",""C1517513:1"",""C0043210:1"",""C0547044:1"",""C0441833:1"",""C2347946:1"",""C0439234:1"",""C0205101:1"",""C0878544:2"",""C0013516:2"",""C0205161:2"",""C0332183:1"",""C0917713:1"",""C0205172:1"",""C0700124:1"",""C0741204:1"",""C0231221:1"",""C1335957:1"",""C0439534:1"",""C0441655:1"",""C0150108:1"",""C0577785:1"",""C1518422:2"",""C3538928:1"",""C0017399:2"",""C0042960:1"",""C0018798:2"",""C1305399:1"",""C1440177:1"",""C0332173:1""]"
19523962;"[""C0449913:2"",""C2347946:1"",""C0012634:1"",""C1883709:1"",""C1514721:1"",""C0205227:1"",""C1292721:1"",""C1706852:1"",""C0205265:1"",""C0695434:1"",""C0205448:1"",""C0876936:1"",""C0729333:1"",""C1704675:1"",""C3538928:1"",""C0013264:1"",""C0205460:1"",""C3528992:1"",""C0542299:1"",""C0034964:1"",""C1442792:1"",""C0026845:1"",""C3540252:1"",""C0205556:1"",""C0205390:1"",""C0020962:2"",""C0010957:1""]"
23753524;"[""C0018684:1"",""C0026845:1"",""C0206535:2"",""C0242692:1"",""C3714552:3"",""C0682594:1"",""C1518422:1"",""C0225326:1"",""C0439740:4"",""C0450382:1"",""C0205191:1"",""C0013264:2"",""C1520150:3"",""C0392747:1"",""C0596901:1"",""C0235169:1"",""C0033684:1"",""C1839839:3"",""C0450389:1"",""C2926606:1"",""C2347976:3"",""C0001272:2"",""C0596981:1"",""C0237881:2"",""C0376590:3"",""C1512571:1"",""C1705242:3"",""C1414083:1"",""C0178719:1"",""C0205263:2"",""C0013790:1"",""C0311434:1"",""C0003086:1"",""C0020517:1"",""C3817553:1"",""C1140999:4"",""C0332664:3"",""C1314677:1"",""C0007634:1"",""C0205164:1"",""C3266814:1"",""C1511726:1"",""C1292721:1"",""C0741605:2"",""C0013839:1"",""C1883559:1"",""C0085732:1"",""C1705938:1"",""C0448479:1"",""C0004927:1"",""C0007603:2"",""C2986411:1"",""C0242697:1"",""C0205094:1"",""C0542341:1"",""C0026820:1"",""C0037775:1"",""C1521970:1"",""C0221099:4"",""C0079411:1"",""C1704243:1"",""C0549183:2"",""C1517945:3"",""C0025251:1"",""C1515655:1"",""C0079259:1"",""C0242485:1"",""C0205266:1"",""C1710422:1"",""C1511545:1"",""C1527148:1"",""C3245505:1"",""C0392756:2"",""C0205231:1"",""C1421479:3"",""C0087136:1"",""C1979874:1""]"
14499607;"[""C0293866:4"",""C1956036:1"",""C0015576:1"",""C0031437:1"",""C2003941:1"",""C0017337:1"",""C0013364:1"",""C0439855:1"",""C0001046:1"",""C0026845:3"",""C0001994:1"",""C0596988:2"",""C0439780:1"",""C0542341:1"",""C0597357:1"",""C0205245:1"",""C0042567:1"",""C0442025:1"",""C1414083:2"",""C1521991:1"",""C0027882:1"",""C0293868:1"",""C0162610:3"",""C1135629:1"",""C1334043:1"",""C2700400:1"",""C0018670:1"",""C0079259:1"",""C0332197:1"",""C1744691:1"",""C1274040:1"",""C1880022:1"",""C0086860:1"",""C1527446:1""]"
25782128;"[""C0282441:1"",""C0243095:1"",""C0205250:1"",""C0439269:1"",""C0750482:1"",""C0085610:1"",""C0449440:1"",""C0428321:1"",""C0007203:1"",""C0018801:4"",""C0441889:1"",""C0444253:1"",""C1272703:1"",""C1371656:1"",""C0580836:1"",""C0241863:2"",""C0005367:1"",""C1882074:1"",""C0018790:1"",""C0205178:1"",""C0205436:1"",""C0439234:1"",""C0013264:1"",""C0220981:2"",""C0020615:3"",""C0260877:1"",""C0087111:2"",""C0015127:1"",""C1829939:2"",""C0086565:1"",""C0017725:1"",""C0036974:1"",""C0086582:1"",""C1883708:1"",""C0333237:1"",""C0332149:1"",""C0702093:1"",""C0162589:1"",""C0457453:1"",""C0205434:1"",""C0019665:1"",""C0521114:1"",""C0030705:1""]"
15483668;"[""C1522240:1"",""C1279901:1"",""C0038250:1"",""C2986594:1"",""C0026845:8"",""C0439810:1"",""C2603343:2"",""C0022959:1"",""C0443252:1"",""C1160185:1"",""C0023980:1"",""C0127400:2"",""C0439231:1"",""C1442753:1"",""C1518422:2"",""C1516240:1"",""C1522326:1"",""C0038954:1"",""C2363430:1"",""C1510800:1"",""C0205250:3"",""C0442799:1"",""C0332149:1"",""C1521751:1"",""C1517499:1"",""C0087111:2"",""C0079411:1"",""C0521457:4"",""C0018270:2"",""C0020964:1"",""C0017968:1"",""C0019247:1"",""C1136102:1"",""C0456178:1"",""C1701901:1"",""C0442335:4"",""C0439228:1"",""C0205252:1"",""C0282641:2"",""C0205263:1"",""C0025914:1"",""C0814423:1"",""C0009637:1"",""C1265611:1"",""C0332219:1"",""C0013264:1"",""C0234958:1"",""C0178587:1"",""C0017428:1"",""C0086022:10"",""C0475463:1"",""C0003241:2"",""C0597357:1"",""C0178602:1"",""C3540698:1"",""C0026809:1"",""C0005615:1"",""C1524066:4"",""C1414083:2"",""C0085872:1"",""C2346874:1"",""C3844638:1"",""C1274040:1"",""C1708480:3"",""C0005220:1"",""C0600688:3"",""C1517945:1""]"
